kind,name,state,lat,lon
zip,61401,,40.945179,-90.386567
zip,61402,,40.939903,-90.406354
zip,61410,,40.79488,-90.422478
zip,61411,,40.400982,-90.502128
zip,61412,,41.078398,-90.579715
zip,61413,,41.186577,-90.3704
zip,61414,,41.125934,-90.154913
zip,61415,,40.649983,-90.418763
zip,61416,,40.495917,-90.563071
zip,61417,,40.772229,-90.54413
zip,61418,,40.847173,-90.869221
zip,61419,,41.199808,-90.117519
zip,61420,,40.548785,-90.867256
zip,61421,,41.187535,-89.647909
zip,61422,,40.551405,-90.532911
zip,61423,,40.885484,-90.502322
zip,61424,,41.076592,-89.635076
zip,61425,,40.759246,-91.040136
zip,61426,,41.119635,-89.706009
zip,61427,,40.497616,-90.194498
zip,61428,,40.933329,-90.113563
zip,61430,,40.943799,-90.311977
zip,61431,,40.600024,-90.28854
zip,61432,,40.648385,-90.153167
zip,61433,,40.554375,-90.168989
zip,61434,,41.172707,-90.03619
zip,61435,,40.99561,-90.568639
zip,61436,,40.860149,-90.223178
zip,61437,,40.846983,-90.992111
zip,61438,,40.585404,-90.649453
zip,61439,,41.029203,-90.350207
zip,61440,,40.316101,-90.592759
zip,61441,,40.330188,-90.28171
zip,61442,,41.103273,-90.923968
zip,61443,,41.26369,-89.944924
zip,61447,,40.8703,-90.763381
zip,61448,,40.933819,-90.243765
zip,61449,,41.095042,-89.975133
zip,61450,,40.571726,-90.984257
zip,61451,,40.938697,-89.939478
zip,61452,,40.23836,-90.660225
zip,61453,,41.013477,-90.76321
zip,61454,,40.68193,-91.039891
zip,61455,,40.440435,-90.637925
zip,61458,,40.782213,-90.183159
zip,61459,,40.510245,-90.419564
zip,61460,,40.721616,-90.827733
zip,61462,,40.909888,-90.651678
zip,61465,,41.210673,-90.479667
zip,61466,,41.111017,-90.482208
zip,61467,,41.069432,-90.242389
zip,61468,,41.256502,-90.387431
zip,61469,,40.955983,-90.908233
zip,61470,,40.606179,-90.506187
zip,61471,,40.695781,-90.825065
zip,61472,,41.103259,-90.383436
zip,61473,,40.709145,-90.649735
zip,61474,,40.742124,-90.394094
zip,61475,,40.596887,-90.752701
zip,61476,,41.089796,-90.829029
zip,61477,,40.495994,-90.310552
zip,61478,,40.756272,-90.760412
zip,61479,,41.00191,-89.639391
zip,61480,,40.727402,-90.913343
zip,61482,,40.389845,-90.403943
zip,61483,,41.081231,-89.873285
zip,61484,,40.297674,-90.443219
zip,61485,,41.022346,-90.0706
zip,61486,,41.194794,-90.576436
zip,61488,,41.030032,-90.320773
zip,61489,,40.930759,-90.033093
zip,61490,,41.185531,-90.258712
zip,61491,,41.053825,-89.72078
zip,61501,,40.228366,-90.311915
zip,61516,,40.855551,-89.131967
zip,61517,,40.818955,-89.846915
zip,61519,,40.464644,-90.093078
zip,61520,,40.543564,-90.024844
zip,61523,,40.911951,-89.537757
zip,61524,,40.491238,-90.034652
zip,61525,,40.847755,-89.670466
zip,61526,,40.922901,-89.619957
zip,61528,,40.776901,-89.718271
zip,61529,,40.782018,-89.937608
zip,61530,,40.708694,-89.264946
zip,61531,,40.682505,-90.036794
zip,61532,,40.348498,-89.806912
zip,61533,,40.586374,-89.842499
zip,61534,,40.414961,-89.664661
zip,61535,,40.578864,-89.516514
zip,61536,,40.690822,-89.790062
zip,61537,,41.119166,-89.471442
zip,61539,,40.556359,-89.762845
zip,61540,,41.0146,-89.366597
zip,61541,,40.980378,-89.234952
zip,61542,,40.376696,-90.131662
zip,61543,,40.417859,-89.977542
zip,61544,,40.700737,-90.234071
zip,61545,,40.868374,-89.352495
zip,61546,,40.448337,-89.809588
zip,61547,,40.570008,-89.721846
zip,61548,,40.814061,-89.420045
zip,61550,,40.611423,-89.436378
zip,61552,,40.821419,-89.564892
zip,61553,,40.621388,-90.026814
zip,61554,,40.543623,-89.620621
zip,61559,,40.919017,-89.779205
zip,61560,,41.187262,-89.41979
zip,61561,,40.805583,-89.206921
zip,61562,,40.880988,-89.501449
zip,61563,,40.49317,-90.051134
zip,61564,,40.498515,-89.656218
zip,61565,,41.038714,-89.505036
zip,61567,,40.373179,-89.901049
zip,61568,,40.510242,-89.481372
zip,61569,,40.683232,-89.900619
zip,61570,,40.914174,-89.323323
zip,61571,,40.704506,-89.424629
zip,61572,,40.797187,-90.039721
zip,61602,,40.679205,-89.605574
zip,61603,,40.709838,-89.575458
zip,61604,,40.705247,-89.652921
zip,61605,,40.676526,-89.633135
zip,61606,,40.70007,-89.61187
zip,61607,,40.627132,-89.68513
zip,61610,,40.642116,-89.59956
zip,61611,,40.713327,-89.535743
zip,61614,,40.759136,-89.604123
zip,61615,,40.748929,-89.672275
zip,61616,,40.746726,-89.571641
zip,61625,,40.697698,-89.614572
zip,61701,,40.475855,-88.99267
zip,61704,,40.470052,-88.94152
zip,61705,,40.523132,-89.07201
zip,61720,,40.5503,-88.502122
zip,61721,,40.350776,-89.323505
zip,61722,,40.423434,-88.626319
zip,61723,,40.264664,-89.276542
zip,61724,,40.333787,-88.525202
zip,61725,,40.616502,-89.121678
zip,61726,,40.733399,-88.707734
zip,61727,,40.146752,-88.953188
zip,61728,,40.580622,-88.622264
zip,61729,,40.628659,-89.221294
zip,61730,,40.532622,-88.734397
zip,61731,,40.612579,-88.483885
zip,61732,,40.529638,-89.208063
zip,61733,,40.623632,-89.330193
zip,61734,,40.376442,-89.526224
zip,61735,,40.205139,-88.80563
zip,61736,,40.402284,-88.840374
zip,61737,,40.455719,-88.733223
zip,61738,,40.745101,-89.030052
zip,61739,,40.727827,-88.521355
zip,61740,,40.891933,-88.862761
zip,61741,,40.762563,-88.396715
zip,61742,,40.634613,-89.27252
zip,61743,,40.878048,-88.781428
zip,61744,,40.743776,-88.881206
zip,61745,,40.320623,-88.967428
zip,61747,,40.416122,-89.435257
zip,61748,,40.622397,-88.996779
zip,61749,,40.092849,-89.116222
zip,61750,,40.1225,-88.855673
zip,61751,,40.214556,-89.299252
zip,61752,,40.337063,-88.76166
zip,61753,,40.629744,-88.787974
zip,61754,,40.328141,-89.161373
zip,61755,,40.52609,-89.341761
zip,61756,,40.033122,-88.963689
zip,61759,,40.437316,-89.336053
zip,61760,,40.885892,-89.032115
zip,61761,,40.528032,-88.947633
zip,61764,,40.883301,-88.625907
zip,61769,,40.885492,-88.399452
zip,61770,,40.439518,-88.51077
zip,61771,,40.713112,-89.147976
zip,61772,,40.38598,-89.063578
zip,61773,,40.566429,-88.373678
zip,61774,,40.432998,-89.195528
zip,61775,,40.653696,-88.375962
zip,61776,,40.572114,-88.870139
zip,61777,,40.244063,-88.945663
zip,61778,,40.225767,-89.091051
zip,61801,,40.10952,-88.211031
zip,61802,,40.123553,-88.153254
zip,61810,,39.910131,-87.918408
zip,61811,,40.295327,-87.621656
zip,61812,,40.209777,-87.926661
zip,61813,,39.910777,-88.565693
zip,61814,,40.231924,-87.570194
zip,61815,,40.110725,-88.367954
zip,61816,,39.924446,-88.003968
zip,61817,,40.035275,-87.716283
zip,61818,,39.886702,-88.716473
zip,61820,,40.11212,-88.244315
zip,61821,,40.111099,-88.275533
zip,61822,,40.133683,-88.302921
zip,61830,,40.011061,-88.73034
zip,61831,,40.226196,-87.797019
zip,61832,,40.13236,-87.632069
zip,61833,,40.099196,-87.64723
zip,61834,,40.152546,-87.673298
zip,61839,,40.131851,-88.636941
zip,61840,,40.298873,-88.300263
zip,61841,,40.034151,-87.817937
zip,61842,,40.238774,-88.66522
zip,61843,,40.317241,-88.373903
zip,61844,,40.142967,-87.869207
zip,61845,,40.373621,-88.396814
zip,61846,,39.977252,-87.607538
zip,61847,,40.30559,-88.009824
zip,61848,,40.306942,-87.700962
zip,61849,,40.014226,-87.96737
zip,61850,,39.930087,-87.743452
zip,61851,,39.96504,-88.435463
zip,61852,,39.899498,-88.072753
zip,61853,,40.229857,-88.421002
zip,61854,,40.199872,-88.529328
zip,61855,,39.924365,-88.660552
zip,61856,,40.029305,-88.583656
zip,61857,,40.11862,-87.843405
zip,61858,,40.134258,-87.761877
zip,61859,,40.150428,-87.962905
zip,61862,,40.306027,-87.958606
zip,61863,,39.904888,-88.281899
zip,61864,,39.975064,-88.152723
zip,61865,,40.302705,-87.802055
zip,61866,,40.311624,-88.157981
zip,61870,,39.903218,-87.615621
zip,61871,,40.191174,-87.979219
zip,61872,,39.93044,-88.376961
zip,61873,,40.133896,-88.039122
zip,61874,,40.054258,-88.266563
zip,61875,,40.103467,-88.416253
zip,61876,,39.901327,-87.836174
zip,61877,,39.992886,-88.075895
zip,61878,,40.242651,-88.145453
zip,61880,,39.973795,-88.248906
zip,61882,,40.10623,-88.754729
zip,61883,,40.034937,-87.639918
zip,61884,,40.090615,-88.49107
zip,61910,,39.671146,-88.297107
zip,61911,,39.700925,-88.469319
zip,61912,,39.522381,-88.040843
zip,61913,,39.826572,-88.471563
zip,61914,,39.630343,-88.762449
zip,61917,,39.717434,-87.894093
zip,61919,,39.784439,-88.13777
zip,61920,,39.511992,-88.154169
zip,61924,,39.786183,-87.663252
zip,61925,,39.719105,-88.840528
zip,61928,,39.455959,-88.498197
zip,61929,,39.824789,-88.625797
zip,61930,,39.679328,-88.129
zip,61931,,39.586143,-88.368055
zip,61932,,39.799669,-87.874909
zip,61933,,39.548469,-87.896313
zip,61936,,39.803188,-88.726844
zip,61937,,39.733828,-88.657314
zip,61938,,39.479932,-88.37585
zip,61940,,39.803938,-87.812475
zip,61941,,39.804583,-88.075037
zip,61942,,39.814412,-88.003205
zip,61943,,39.661522,-88.023744
zip,61944,,39.599796,-87.702066
zip,61949,,39.657567,-87.858415
zip,61951,,39.595821,-88.590378
zip,61953,,39.797652,-88.290629
zip,61955,,39.581626,-87.587505
zip,61956,,39.85819,-88.135009
zip,61957,,39.441804,-88.611557
zip,62001,,38.881431,-89.745011
zip,62002,,38.939234,-90.134948
zip,62006,,39.064316,-90.678987
zip,62009,,39.093581,-89.798129
zip,62010,,38.919081,-90.048335
zip,62011,,39.128667,-89.217556
zip,62012,,39.044764,-90.148254
zip,62013,,38.956374,-90.57358
zip,62014,,39.043373,-89.950356
zip,62015,,39.212268,-89.544222
zip,62016,,39.29683,-90.415521
zip,62017,,39.065108,-89.368607
zip,62018,,38.913876,-90.081863
zip,62019,,39.018669,-89.441465
zip,62021,,38.983648,-89.976563
zip,62022,,39.003161,-90.32618
zip,62023,,39.108699,-89.779025
zip,62024,,38.883132,-90.08995
zip,62025,,38.829908,-89.931046
zip,62026,,38.786212,-90.003857
zip,62027,,39.243387,-90.557406
zip,62028,,38.958193,-90.354834
zip,62030,,39.154609,-90.164457
zip,62031,,39.111496,-90.53693
zip,62032,,39.115814,-89.288315
zip,62033,,39.136563,-89.839916
zip,62034,,38.754873,-89.972216
zip,62035,,38.958664,-90.242706
zip,62036,,38.918311,-90.589735
zip,62037,,39.010943,-90.465066
zip,62040,,38.714928,-90.09893
zip,62044,,39.365787,-90.202032
zip,62045,,39.264194,-90.690137
zip,62046,,38.892463,-89.838728
zip,62047,,39.123135,-90.626568
zip,62048,,38.772852,-90.13716
zip,62049,,39.141039,-89.47951
zip,62050,,39.442243,-90.573308
zip,62051,,39.20165,-89.403275
zip,62052,,39.112832,-90.319526
zip,62053,,39.319254,-90.66542
zip,62054,,39.207474,-90.350632
zip,62056,,39.175595,-89.674359
zip,62058,,38.968437,-89.764607
zip,62059,,38.652958,-90.173096
zip,62060,,38.681805,-90.142416
zip,62061,,38.790684,-89.776379
zip,62062,,38.725658,-89.963126
zip,62063,,39.198525,-90.149861
zip,62067,,38.929024,-89.983292
zip,62069,,39.089106,-89.739298
zip,62074,,38.955001,-89.689739
zip,62075,,39.302086,-89.295837
zip,62076,,39.341875,-89.233793
zip,62077,,39.031822,-89.511541
zip,62078,,39.47985,-90.486842
zip,62079,,39.108389,-90.131819
zip,62080,,39.141918,-89.1031
zip,62081,,39.264927,-90.225
zip,62082,,39.489989,-90.317508
zip,62083,,39.351192,-89.198408
zip,62084,,38.840697,-90.063424
zip,62085,,39.0819,-89.804504
zip,62086,,38.989931,-89.589606
zip,62087,,38.814811,-90.071029
zip,62088,,39.014677,-89.798527
zip,62089,,39.117829,-89.486654
zip,62090,,38.667097,-90.166525
zip,62091,,39.056246,-89.610567
zip,62092,,39.418572,-90.431226
zip,62093,,39.064746,-89.841993
zip,62094,,39.238645,-89.349827
zip,62095,,38.862573,-90.074295
zip,62097,,38.936676,-89.852687
zip,62098,,39.383756,-90.29943
zip,62201,,38.635131,-90.140711
zip,62203,,38.601691,-90.075971
zip,62204,,38.629486,-90.095925
zip,62205,,38.602768,-90.118561
zip,62206,,38.56793,-90.16933
zip,62207,,38.582893,-90.125415
zip,62208,,38.595341,-90.004735
zip,62214,,38.376365,-89.603686
zip,62215,,38.507849,-89.600785
zip,62216,,38.632462,-89.602359
zip,62217,,38.173836,-89.838573
zip,62218,,38.522194,-89.473978
zip,62219,,38.603613,-89.437167
zip,62220,,38.478277,-89.998032
zip,62221,,38.509207,-89.902224
zip,62223,,38.535923,-90.059477
zip,62225,,38.542974,-89.852127
zip,62226,,38.536763,-90.000344
zip,62230,,38.635005,-89.530995
zip,62231,,38.653115,-89.326853
zip,62232,,38.632444,-90.00545
zip,62233,,37.942252,-89.788551
zip,62234,,38.682181,-89.980621
zip,62236,,38.433901,-90.211941
zip,62237,,38.197835,-89.569294
zip,62238,,38.052604,-89.543786
zip,62239,,38.524614,-90.156695
zip,62240,,38.501857,-90.176557
zip,62241,,38.011185,-89.893884
zip,62242,,38.098949,-89.937731
zip,62243,,38.419053,-89.8894
zip,62244,,38.195693,-90.198775
zip,62245,,38.531041,-89.575162
zip,62246,,38.890366,-89.427577
zip,62248,,38.30589,-89.992855
zip,62249,,38.755333,-89.667323
zip,62250,,38.540493,-89.264342
zip,62253,,38.777732,-89.300085
zip,62254,,38.609368,-89.822871
zip,62255,,38.313204,-89.783121
zip,62256,,38.226376,-90.231493
zip,62257,,38.284874,-89.728709
zip,62258,,38.460897,-89.782081
zip,62260,,38.460929,-90.098634
zip,62261,,38.006752,-89.997271
zip,62262,,38.939413,-89.263839
zip,62263,,38.318988,-89.401159
zip,62264,,38.315878,-89.899945
zip,62265,,38.506152,-89.680732
zip,62266,,38.484804,-89.6573
zip,62268,,38.276295,-89.539572
zip,62269,,38.600006,-89.915402
zip,62271,,38.440109,-89.520464
zip,62272,,37.996234,-89.616433
zip,62273,,38.78684,-89.583768
zip,62274,,38.091163,-89.40027
zip,62275,,38.814556,-89.547072
zip,62277,,38.096972,-90.112198
zip,62278,,38.20377,-89.991304
zip,62279,,38.133836,-90.135803
zip,62280,,37.846621,-89.648009
zip,62281,,38.70688,-89.779355
zip,62282,,38.356433,-89.71286
zip,62284,,38.864144,-89.310441
zip,62285,,38.392279,-90.008393
zip,62286,,38.116958,-89.717653
zip,62288,,37.993373,-89.68961
zip,62289,,38.597636,-89.751278
zip,62292,,38.213149,-89.681962
zip,62293,,38.615837,-89.695246
zip,62294,,38.702556,-89.86748
zip,62295,,38.271875,-90.310764
zip,62297,,38.052121,-89.806332
zip,62298,,38.308842,-90.149413
zip,62301,,39.931155,-91.388714
zip,62305,,39.928192,-91.343933
zip,62311,,40.222576,-90.935227
zip,62312,,39.70732,-91.024165
zip,62313,,40.317726,-91.228289
zip,62314,,39.767988,-90.891698
zip,62316,,40.235474,-91.053025
zip,62319,,40.15292,-90.73001
zip,62320,,40.030398,-91.082988
zip,62321,,40.409716,-91.095432
zip,62323,,39.800419,-90.674455
zip,62324,,39.998277,-90.966328
zip,62325,,40.045624,-91.162046
zip,62326,,40.422789,-90.813562
zip,62330,,40.571437,-91.125784
zip,62334,,40.395595,-91.248792
zip,62336,,40.467551,-91.173341
zip,62338,,39.998692,-91.237201
zip,62339,,40.128504,-91.0381
zip,62340,,39.734718,-90.728238
zip,62341,,40.43343,-91.300936
zip,62343,,39.696652,-91.245026
zip,62344,,40.179891,-90.824965
zip,62345,,39.697299,-91.112564
zip,62346,,40.139846,-90.936403
zip,62347,,39.870093,-91.088955
zip,62348,,40.188341,-91.371244
zip,62349,,40.170546,-91.191859
zip,62351,,40.113608,-91.268867
zip,62352,,39.568163,-90.654562
zip,62353,,39.973028,-90.757546
zip,62354,,40.517396,-91.342092
zip,62355,,39.412432,-90.778724
zip,62356,,39.588873,-91.07967
zip,62357,,39.68582,-90.867067
zip,62358,,40.587804,-91.263164
zip,62359,,40.037373,-91.212083
zip,62360,,39.817324,-91.261413
zip,62361,,39.492118,-90.621524
zip,62362,,39.776193,-90.764319
zip,62363,,39.590496,-90.769665
zip,62365,,39.796408,-91.165114
zip,62366,,39.472086,-90.901821
zip,62367,,40.299887,-90.865155
zip,62370,,39.517293,-91.007228
zip,62373,,40.242748,-91.364953
zip,62374,,40.407678,-90.910538
zip,62375,,40.002127,-90.857282
zip,62376,,40.113632,-91.407737
zip,62378,,39.905859,-90.634784
zip,62379,,40.269272,-91.403368
zip,62380,,40.23823,-91.190901
zip,62401,,39.118715,-88.562384
zip,62410,,38.5388,-87.733213
zip,62411,,39.071265,-88.733641
zip,62413,,39.138821,-87.837837
zip,62414,,39.174446,-88.826372
zip,62417,,38.703351,-87.765689
zip,62418,,39.022272,-88.973758
zip,62419,,38.626535,-87.980115
zip,62420,,39.287028,-87.998551
zip,62421,,38.752142,-87.943453
zip,62422,,39.233282,-88.888586
zip,62423,,39.462713,-87.579876
zip,62424,,38.988265,-88.428594
zip,62425,,38.836831,-88.098691
zip,62426,,38.892341,-88.664024
zip,62427,,38.873127,-87.649864
zip,62428,,39.262654,-88.136713
zip,62431,,39.225294,-88.996541
zip,62432,,39.133517,-88.141763
zip,62433,,39.106742,-87.715756
zip,62434,,38.842047,-88.321795
zip,62436,,39.182449,-88.256092
zip,62438,,39.325541,-88.870056
zip,62439,,38.744062,-87.639699
zip,62440,,39.39431,-88.26325
zip,62441,,39.394116,-87.698696
zip,62442,,39.303946,-87.853807
zip,62443,,38.955761,-88.631112
zip,62444,,39.278519,-88.734717
zip,62445,,39.165285,-88.330174
zip,62446,,38.489913,-88.206714
zip,62447,,39.313232,-88.444715
zip,62448,,38.968356,-88.179181
zip,62449,,39.004119,-87.91063
zip,62450,,38.713171,-88.089293
zip,62451,,38.971206,-87.611114
zip,62452,,38.590061,-88.014703
zip,62454,,38.992348,-87.764978
zip,62458,,39.025807,-88.854507
zip,62459,,38.929977,-88.027782
zip,62460,,38.601695,-87.727208
zip,62461,,39.194169,-88.684349
zip,62462,,39.238766,-88.468514
zip,62463,,39.280639,-88.59123
zip,62464,,38.997956,-87.82379
zip,62465,,39.346135,-88.638265
zip,62466,,38.728414,-87.852631
zip,62467,,39.128079,-88.435402
zip,62468,,39.276946,-88.270309
zip,62469,,39.351236,-88.333827
zip,62471,,38.958929,-89.130198
zip,62473,,39.021484,-88.567904
zip,62474,,39.456917,-88.035856
zip,62475,,38.881919,-88.048614
zip,62476,,38.532205,-88.015447
zip,62477,,39.233553,-87.643438
zip,62478,,39.179972,-87.743616
zip,62479,,39.037041,-88.306897
zip,62480,,38.997392,-87.999575
zip,62481,,39.126601,-88.022953
zip,62501,,39.926558,-88.814533
zip,62510,,39.530665,-89.028916
zip,62512,,40.143468,-89.210602
zip,62513,,39.721278,-89.150274
zip,62514,,39.767497,-89.045007
zip,62515,,39.860176,-89.365875
zip,62517,,39.594305,-89.433121
zip,62518,,40.051402,-89.203009
zip,62519,,39.928801,-89.395313
zip,62520,,39.824552,-89.456341
zip,62521,,39.810171,-88.927784
zip,62522,,39.827583,-89.0478
zip,62523,,39.843721,-88.952944
zip,62526,,39.901561,-88.989472
zip,62530,,39.560144,-89.656576
zip,62531,,39.674378,-89.37756
zip,62532,,39.776207,-88.977597
zip,62533,,39.44586,-89.629816
zip,62534,,39.529684,-88.800594
zip,62535,,39.925528,-88.966015
zip,62536,,39.629019,-89.652265
zip,62537,,39.852606,-89.09325
zip,62538,,39.356306,-89.520465
zip,62539,,39.866801,-89.249159
zip,62540,,39.584873,-89.419855
zip,62541,,39.956556,-89.370868
zip,62543,,39.970816,-89.151833
zip,62544,,39.70855,-88.973742
zip,62545,,39.767754,-89.384972
zip,62546,,39.431455,-89.445923
zip,62547,,39.770482,-89.242253
zip,62548,,39.981254,-89.283539
zip,62549,,39.771029,-88.867155
zip,62550,,39.617876,-88.989628
zip,62551,,39.854146,-89.155878
zip,62553,,39.271818,-89.105098
zip,62554,,39.944482,-88.882274
zip,62555,,39.46298,-89.210466
zip,62556,,39.474974,-89.375213
zip,62557,,39.401766,-89.105904
zip,62558,,39.586712,-89.549853
zip,62560,,39.29863,-89.602818
zip,62561,,39.871116,-89.506726
zip,62563,,39.719259,-89.496252
zip,62565,,39.416775,-88.803851
zip,62567,,39.646674,-89.190804
zip,62568,,39.559732,-89.287031
zip,62570,,39.578559,-89.451718
zip,62571,,39.381008,-88.960225
zip,62572,,39.359077,-89.697771
zip,62573,,39.945515,-89.072649
zip,62601,,39.750251,-90.039027
zip,62610,,39.538883,-90.446226
zip,62611,,39.884116,-90.398177
zip,62612,,39.896048,-90.063158
zip,62613,,39.98262,-89.665216
zip,62615,,39.585684,-89.754068
zip,62617,,40.156822,-90.16989
zip,62618,,40.008731,-90.397255
zip,62621,,39.72672,-90.52058
zip,62622,,39.977864,-90.34305
zip,62624,,40.15929,-90.346784
zip,62625,,39.901203,-89.701769
zip,62626,,39.28461,-89.883614
zip,62627,,40.059128,-90.111077
zip,62628,,39.7794,-90.402013
zip,62629,,39.677477,-89.716922
zip,62630,,39.27113,-90.086348
zip,62631,,39.827417,-90.354199
zip,62633,,40.22354,-89.870793
zip,62634,,40.013775,-89.451557
zip,62635,,40.296538,-89.465729
zip,62638,,39.609301,-90.081236
zip,62639,,40.03767,-90.486012
zip,62640,,39.428269,-89.80498
zip,62642,,40.093598,-89.724853
zip,62643,,40.241528,-89.457767
zip,62644,,40.285418,-90.061898
zip,62649,,39.357549,-90.060042
zip,62650,,39.738301,-90.220141
zip,62655,,40.169931,-89.986537
zip,62656,,40.139677,-89.366192
zip,62661,,39.668004,-89.826974
zip,62663,,39.541053,-90.327465
zip,62664,,40.212562,-89.724144
zip,62665,,39.816949,-90.529555
zip,62666,,40.082439,-89.539596
zip,62667,,39.487765,-89.992297
zip,62668,,39.565929,-90.240289
zip,62670,,39.743479,-89.898578
zip,62671,,40.172249,-89.549117
zip,62672,,39.398009,-89.804455
zip,62673,,40.097105,-89.9688
zip,62674,,39.441118,-90.023313
zip,62675,,40.026477,-89.867144
zip,62677,,39.852668,-89.879391
zip,62681,,40.136241,-90.542754
zip,62682,,40.298725,-89.630971
zip,62684,,39.909142,-89.586759
zip,62685,,39.139898,-89.991836
zip,62688,,39.944993,-89.924125
zip,62689,,39.534044,-89.765721
zip,62690,,39.505643,-89.766163
zip,62691,,39.958491,-90.228819
zip,62692,,39.583553,-89.939164
zip,62693,,39.958048,-89.516172
zip,62694,,39.62278,-90.477118
zip,62695,,39.619374,-90.224197
zip,62701,,39.800544,-89.648894
zip,62702,,39.824222,-89.64273
zip,62703,,39.763035,-89.631099
zip,62704,,39.773498,-89.68384
zip,62706,,39.797886,-89.655398
zip,62707,,39.855548,-89.650112
zip,62711,,39.766136,-89.732756
zip,62712,,39.748065,-89.581282
zip,62801,,38.511028,-89.140496
zip,62803,,38.453336,-89.294973
zip,62806,,38.387363,-88.086971
zip,62807,,38.751557,-88.929233
zip,62808,,38.30618,-89.188699
zip,62809,,38.278964,-88.337811
zip,62810,,38.205899,-88.743061
zip,62811,,38.387361,-87.903604
zip,62812,,38.006432,-88.92252
zip,62814,,38.378397,-88.731915
zip,62815,,38.458352,-87.966441
zip,62816,,38.189787,-88.922971
zip,62817,,37.954474,-88.476107
zip,62818,,38.377679,-87.967518
zip,62819,,37.974472,-89.004769
zip,62820,,38.248629,-88.235358
zip,62821,,38.071022,-88.129673
zip,62822,,37.973972,-89.054102
zip,62823,,38.517707,-88.437321
zip,62824,,38.669458,-88.341676
zip,62825,,37.998152,-89.05902
zip,62827,,38.170656,-88.047697
zip,62828,,38.194532,-88.601576
zip,62829,,38.003336,-88.490961
zip,62830,,38.443409,-88.967632
zip,62831,,38.23495,-89.222731
zip,62832,,38.00859,-89.252759
zip,62833,,38.340234,-88.167646
zip,62835,,38.106046,-88.321669
zip,62836,,38.094569,-88.805455
zip,62837,,38.36518,-88.357724
zip,62838,,38.864237,-88.745462
zip,62839,,38.660786,-88.49381
zip,62841,,37.858686,-88.996437
zip,62842,,38.467921,-88.389471
zip,62843,,38.38221,-88.199061
zip,62844,,38.251442,-88.048528
zip,62846,,38.150884,-88.855063
zip,62848,,38.434045,-89.166391
zip,62849,,38.58494,-88.773698
zip,62850,,38.494727,-88.59482
zip,62851,,38.427545,-88.659954
zip,62852,,38.349942,-87.866757
zip,62853,,38.516087,-88.912168
zip,62854,,38.76451,-88.824003
zip,62856,,37.952271,-88.838385
zip,62858,,38.811813,-88.49295
zip,62859,,38.066004,-88.539666
zip,62860,,38.041367,-88.731934
zip,62861,,38.035177,-88.045277
zip,62862,,38.219114,-88.299337
zip,62863,,38.415849,-87.85988
zip,62864,,38.330513,-88.902367
zip,62865,,37.974942,-89.082497
zip,62867,,37.912235,-88.098929
zip,62868,,38.67771,-88.228125
zip,62869,,37.9566,-88.277773
zip,62870,,38.635153,-89.053057
zip,62871,,37.882055,-88.269243
zip,62872,,38.271585,-88.800672
zip,62874,,37.917551,-88.978331
zip,62875,,38.755451,-89.121169
zip,62876,,38.277107,-89.194829
zip,62877,,38.392467,-89.19963
zip,62878,,38.575036,-88.4966
zip,62879,,38.765021,-88.359032
zip,62880,,38.867518,-88.885942
zip,62881,,38.638551,-88.927259
zip,62882,,38.636254,-89.118646
zip,62883,,38.168038,-89.104683
zip,62884,,38.085286,-89.042349
zip,62885,,38.860481,-89.064583
zip,62886,,38.378661,-88.534706
zip,62887,,38.186329,-88.369035
zip,62888,,38.127458,-89.228979
zip,62889,,38.456539,-88.823598
zip,62890,,37.906205,-88.737966
zip,62891,,38.016005,-89.041198
zip,62892,,38.808565,-89.07566
zip,62893,,38.465816,-89.030176
zip,62894,,38.209538,-89.039635
zip,62895,,38.305545,-88.555138
zip,62896,,37.892664,-88.912076
zip,62897,,38.093889,-88.911821
zip,62898,,38.350379,-89.060166
zip,62899,,38.618912,-88.642448
zip,62901,,37.740824,-89.208976
zip,62902,,37.674381,-89.112452
zip,62903,,37.674118,-89.276234
zip,62905,,37.55771,-89.367362
zip,62906,,37.462889,-89.177551
zip,62907,,37.863159,-89.495706
zip,62908,,37.310226,-88.864901
zip,62910,,37.153109,-88.534459
zip,62912,,37.476199,-89.032362
zip,62914,,37.040124,-89.204316
zip,62915,,37.784449,-89.122134
zip,62916,,37.943305,-89.578759
zip,62917,,37.693416,-88.651628
zip,62918,,37.786372,-89.086175
zip,62919,,37.524023,-88.138368
zip,62920,,37.553584,-89.232109
zip,62921,,37.798612,-89.082777
zip,62922,,37.620754,-88.814807
zip,62923,,37.342143,-89.035402
zip,62924,,37.815148,-89.195549
zip,62926,,37.366678,-89.131409
zip,62927,,37.943544,-89.251992
zip,62928,,37.475405,-88.567239
zip,62930,,37.847199,-88.441577
zip,62931,,37.523685,-88.275056
zip,62932,,37.892867,-89.213656
zip,62933,,37.772369,-89.01965
zip,62934,,37.707239,-88.358633
zip,62935,,37.844774,-88.638638
zip,62938,,37.384128,-88.545966
zip,62939,,37.546199,-88.976711
zip,62940,,37.731566,-89.460578
zip,62941,,37.244528,-88.970223
zip,62942,,37.635784,-89.473569
zip,62943,,37.356264,-88.746097
zip,62946,,37.700824,-88.520323
zip,62947,,37.528691,-88.453991
zip,62948,,37.819917,-89.02596
zip,62949,,37.827923,-89.144607
zip,62950,,37.746447,-89.560711
zip,62951,,37.825691,-88.927343
zip,62952,,37.417455,-89.34345
